"plays","downloads","loads","finishes","likes","comments","uri","name","duration","created_time","sizes","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
5,0,40,0,0,0,/videos/278078952,"Hook Ups - Episode 4",418,2018-07-03T01:11:56+00:00,Array,18,64,161,806,2095,2
5,0,25,1,0,0,/videos/353905655,"PrEP4Love presents Lucy's Black Gay Gameshow Teaser",92,2019-08-14T23:40:22+00:00,Array,7,84,47,235,462,3
5,0,28,0,0,0,/videos/197047570,"Open TV Re-Presents: Filipino Fusions -- Season 1",2458,2016-12-25T21:32:24+00:00,Array,14,30,609,3049,12294,4
5,0,14,4,0,0,/videos/264184708,"Hair Story Teaser",47,2018-04-11T04:02:42+00:00,Array,4,39,18,92,235,4
5,0,15,0,0,0,/videos/337393014,"Granny Ballers - Proof of Concept",423,2019-05-20T22:07:56+00:00,Array,4,17,75,376,2120,3
5,0,26,3,0,0,/videos/266332339,"Quare Life",627,2018-04-24T15:30:41+00:00,Array,11,83,525,2628,3135,4
5,0,38,0,0,0,/videos/403030189,"OTV Test",4041,2020-04-01T18:30:53+00:00,Array,4,273,2208,11040,4041,2
5,0,16,1,0,0,/videos/266585549,"Geeta's Guide to Moving On - Episode 8",402,2018-04-25T21:46:11+00:00,Array,4,90,364,1822,2014,2
5,0,19,3,0,0,/videos/205063251,"Afternoon Snatch -- Episode 5",373,2017-02-21T15:44:40+00:00,Array,11,81,303,1518,1865,4
5,0,17,0,0,0,/videos/126932556,"You're So Talented, Season One -- Chapter Five",292,2015-05-05T15:32:57+00:00,Array,9,87,204,1024,1460,4
5,0,23,0,0,0,/videos/178429087,"Been T/Here: In the Knowing of Me",780,2016-08-11T05:46:14+00:00,Array,14,37,291,1458,3900,5
5,0,20,1,0,0,/videos/140615202,"Futurewomen, The Characters -- Episode 2",915,2015-09-28T02:11:20+00:00,Array,12,45,417,2085,4579,5
4,0,11,0,0,0,/videos/225594527,"Two Queens in a Kitchen, Season 2 -- Kristen & Coriama",1539,2017-07-14T17:59:08+00:00,Array,4,0,2,9,6156,3
4,0,25,1,0,0,/videos/218707882,"You Should Know This By Now -- DANICE MAXINE",53,2017-05-23T22:50:24+00:00,Array,8,35,14,56,212,3
4,0,21,0,0,0,/videos/340950171,"Preserve Reunion: Community Space for LGBTQ+ & POC (GoFundMe Campaign Video)",153,2019-06-07T16:54:31+00:00,Array,5,41,48,192,612,4
4,0,26,1,0,0,/videos/339196480,"i - LOVE// ME",389,2019-05-29T19:54:17+00:00,Array,4,40,118,473,1556,3
4,0,20,0,0,0,/videos/194879518,"Open TV Re-Presents: Outtakes -- Seasons 1-2",7276,2016-12-08T20:35:35+00:00,Array,7,35,1931,7724,29108,2
4,0,22,3,0,0,/videos/410837640,"Reunion Chicago: Reunion Relief Fund for Cultural Producers",221,2020-04-23T00:27:32+00:00,Array,10,98,219,879,888,4
4,0,15,3,0,0,/videos/276508184,"Darling Shear - Trailer",150,2018-06-22T19:21:27+00:00,Array,3,99,111,447,600,1
4,0,25,3,0,0,/videos/341613179,"Yogma Season 2 trailer",33,2019-06-11T16:58:50+00:00,Array,5,64,16,64,132,2
4,0,27,1,0,0,/videos/249131185,"the T - Teaser",37,2017-12-30T00:59:29+00:00,Array,5,0,0,0,148,4
4,0,65,0,0,0,/videos/400779451,"#BraveFutures Johannesburg:  SAFE OUTSIDE (2019)",241,2020-03-25T22:55:30+00:00,Array,26,0,0,0,964,3
4,0,18,0,0,0,/videos/343444007,"Kickin' It w/ KK + Eli:  Vignette #1",118,2019-06-20T13:24:31+00:00,Array,4,63,56,225,475,3
4,0,14,0,0,0,/videos/340284573,"Night Night - Chapter 2",679,2019-06-04T19:31:49+00:00,Array,2,30,155,623,2719,2
4,0,10,0,0,0,/videos/266582700,"Geeta's Guide to Moving On - Episode 11",328,2018-04-25T21:27:14+00:00,Array,2,66,219,877,1312,1
4,0,17,0,0,0,/videos/266584868,"Geeta's Guide to Moving On - Episode 10",445,2018-04-25T21:41:22+00:00,Array,4,87,387,1549,1780,2
4,0,14,3,0,0,/videos/267289982,"Hook-Ups Trailer",50,2018-04-30T18:57:20+00:00,Array,5,24,12,49,200,3
4,0,152,0,0,0,/videos/160747140,"You're So Talented, Season Two - Chapter Five",520,2016-03-29T14:20:48+00:00,Array,48,53,277,1108,2080,4
4,0,28,0,0,0,/videos/225923760,"Two Queens in a Kitchen, Season 2 -- AJ & Elijah",1365,2017-07-17T23:21:42+00:00,Array,7,43,443,1774,5464,3
4,0,13,0,0,0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295,2015-04-13T17:46:12+00:00,Array,7,75,222,890,1180,2
4,0,90,2,0,0,/videos/133452075,"#NupitaObama Creates Vogua Premiere: Lakeview",77,2015-07-14T14:04:01+00:00,Array,31,80,63,252,312,3
4,0,29,0,0,0,/videos/316667133,"The Hoodoisie - Episode 1",1953,2019-02-11T23:24:42+00:00,Array,4,33,654,2616,7816,3
4,0,20,2,0,0,/videos/218707132,"You Should Know This By Now -- FAWZIA MIRZA #1",43,2017-05-23T22:42:39+00:00,Array,7,48,10,42,172,2
3,0,40,0,0,0,/videos/177457277,"Two Queens in a Kitchen - Official Trailer",83,2016-08-03T19:32:34+00:00,Array,10,0,0,0,251,2
3,0,12,2,0,0,/videos/218708869,"You Should Know This By Now - PARVESH CHEENA #1",42,2017-05-23T23:00:15+00:00,Array,4,48,14,42,128,3
3,0,7,1,0,0,/videos/218553081,"Starving Artists -- Trailer",61,2017-05-23T00:33:32+00:00,Array,4,66,40,121,183,2
3,0,21,1,0,0,/videos/177614686,"Been There: The Best Friend I Ever Had",836,2016-08-04T20:43:03+00:00,Array,13,82,693,2079,2511,3
3,0,11,1,0,0,/videos/218707639,"You Should Know This By Now -- DLO KID",34,2017-05-23T22:47:53+00:00,Array,6,49,11,34,103,3
3,0,10,2,0,0,/videos/280307414,"Symbiotic Trailer",28,2018-07-17T05:32:27+00:00,Array,3,48,9,27,84,3
3,0,14,0,0,0,/videos/331053132,"Low Strung S.1, Ep. 8 A Word From Our Sponsors",489,2019-04-17T17:22:09+00:00,Array,3,62,305,916,1467,3
3,0,20,1,0,0,/videos/343886238,"Kickin’ It w/ KK + Eli: Vignette #3",126,2019-06-23T01:44:25+00:00,Array,2,51,43,129,378,2
3,0,21,0,0,0,/videos/254387875,"Code-Switched - Official Trailer",70,2018-02-05T21:31:18+00:00,Array,11,27,19,59,211,2
3,0,23,0,0,0,/videos/280277424,"Symbiotic Episode 1",507,2018-07-16T23:01:37+00:00,Array,11,51,262,786,1521,3
3,0,18,0,0,0,/videos/280015816,"Darling Shear Ep 1",712,2018-07-14T20:06:35+00:00,Array,6,84,601,1805,2136,2
3,0,25,1,0,0,/videos/218802943,"You Should Know This By Now -- ATSUKO OKATSUKA",41,2017-05-24T15:00:33+00:00,Array,7,97,13,41,124,2
3,0,15,1,0,0,/videos/266585243,"Geeta's Guide to Moving On - Episode 9",410,2018-04-25T21:43:48+00:00,Array,3,63,259,778,1233,2
3,0,12,2,0,0,/videos/279875368,"Darling Shear Ep 7",1238,2018-07-13T16:08:27+00:00,Array,3,99,825,2476,3717,2
3,0,11,0,0,0,/videos/210653102,"Open TV Presents - The Furies Episode 5 - Elle",206,2017-03-29T18:56:47+00:00,Array,5,29,41,123,618,2
3,0,21,1,0,0,/videos/163310995,"Bronx Cunt Tour -- Episode 3",483,2016-04-18T20:02:31+00:00,Array,16,76,368,1106,1452,2
3,0,22,0,0,0,/videos/163350705,"Bronx Cunt Tour -- Episode 4",893,2016-04-19T03:12:52+00:00,Array,16,48,289,867,2680,2
3,0,26,0,0,0,/videos/331796562,"Renee - Film",566,2019-04-22T14:50:50+00:00,Array,8,2,14,43,1698,3
3,0,20,0,0,0,/videos/265299676,"OTV Re-Presents - The North Pole",3766,2018-04-18T01:03:11+00:00,Array,9,63,2405,7217,11301,2
3,0,15,0,0,0,/videos/214405392,"OTV Presents - Reality Is Not Good Enough",1005,2017-04-23T19:50:35+00:00,Array,7,2,24,72,3017,2
3,0,88,0,0,0,/videos/134346192,"#NupitaObama Creates Vogua Premiere: Wicker Park",98,2015-07-23T20:27:08+00:00,Array,32,62,61,185,294,2
2,0,420,0,0,0,/videos/328304434,"OTV Intersectional Trailer - Cycle 4 2019",152,2019-04-03T23:06:13+00:00,Array,230,32,49,98,306,1
2,0,23,1,0,0,/videos/192078488,"Kiam Marcelo Junio -- The Artists of Nupita Obama",442,2016-11-18T04:57:03+00:00,Array,9,99,221,442,886,2
2,0,22,1,0,0,/videos/330828759,"Low Strung S.1, Ep. 6 Year Of The Egg",628,2019-04-16T17:27:13+00:00,Array,6,0,0,0,1256,2
2,0,9,0,0,0,/videos/221612744,"Two Queens in a Kitchen (S2) - Official Trailer",42,2017-06-14T16:34:23+00:00,Array,4,0,0,0,84,2
2,0,5,0,0,0,/videos/221622032,"Open TV Presents - ambivert by ester alegria",1013,2017-06-14T17:38:32+00:00,Array,2,2,28,56,2026,2
2,0,14,0,0,0,/videos/330835048,"Low Strung S. 1, Ep. 3 Bun Hunt",617,2019-04-16T17:56:46+00:00,Array,2,50,312,624,1236,2
2,0,5,1,0,0,/videos/264786538,"Quare Life Teaser",50,2018-04-14T21:17:20+00:00,Array,2,49,24,49,100,2
2,0,23,0,0,0,/videos/316666454,"The Hoodoisie - Episode 4",1803,2019-02-11T23:20:15+00:00,Array,2,67,1226,2453,3608,1
2,0,12,2,0,0,/videos/218709327,"You Should Know This By Now -- PARVESH CHEENA #2",15,2017-05-23T23:05:06+00:00,Array,5,0,0,0,32,2
2,0,18,1,0,0,/videos/192084184,"Erik Wallace -- The Artists of Nupita Obama",489,2016-11-18T06:24:53+00:00,Array,4,65,319,639,980,2
2,0,19,0,0,0,/videos/342785285,"Freaky Phyllis - Episode 5",575,2019-06-17T16:49:33+00:00,Array,1,48,277,554,1150,1
2,0,21,0,0,0,/videos/331053227,"Low Strung S.1, Ep. 7 Real Friends",483,2019-04-17T17:22:42+00:00,Array,4,88,426,852,966,2
2,0,14,1,0,0,/videos/256491123,"The Roach Is Coming - Trailer",69,2018-02-19T22:04:46+00:00,Array,4,60,42,84,140,2
2,0,19,1,0,0,/videos/343875011,"Kickin’ It w/ KK + Eli: Vignette #2",229,2019-06-22T22:51:58+00:00,Array,1,99,114,229,459,1
2,0,2,0,0,0,/videos/396417540,"THANDO - ROUGH CUT_V1",1303,2020-03-09T10:58:53+00:00,Array,1,3,41,82,2606,1
2,0,111,1,0,0,/videos/400782303,"#BraveFutures Berlin: Seven of Tentacles (2020)",416,2020-03-25T23:06:14+00:00,Array,48,49,208,416,833,2
2,0,89,1,0,0,/videos/134753960,"#NupitaObama Creates Vogua Premiere: Pilsen",73,2015-07-28T17:24:03+00:00,Array,32,70,51,103,146,2
2,0,16,0,0,0,/videos/338148490,"Granny Ballers, the documentary",2061,2019-05-24T02:44:36+00:00,Array,3,0,7,14,4122,1
2,0,15,1,0,0,/videos/208232411,"Open TV Presents: The Furies Trailer",35,2017-03-13T23:54:26+00:00,Array,5,47,16,33,70,2
2,0,22,0,0,0,/videos/316666800,"The Hoodoisie - Episode 2",1994,2019-02-11T23:22:34+00:00,Array,1,90,902,1804,3988,1
2,0,73,0,0,0,/videos/136670475,"Futurewomen, The Origins -- Episode 1",805,2015-08-18T23:17:14+00:00,Array,12,58,473,946,1610,1
1,0,11,0,0,0,/videos/136579050,"Introducing Peppa of #Futurewomen",187,2015-08-18T04:21:15+00:00,Array,3,52,99,99,188,1
1,0,2,0,0,0,/videos/337384843,"Femme Queen Chronicles - Episode One, The Clock",660,2019-05-20T21:20:23+00:00,Array,2,0,0,0,660,1
1,0,20,0,0,0,/videos/316665121,"The Hoodoisie - Episode 7",2246,2019-02-11T23:11:02+00:00,Array,1,98,2215,2215,2247,1
1,0,25,1,0,0,/videos/218828861,"You Should Know This By Now -- FAWZIA MIRZA #2",22,2017-05-24T17:47:22+00:00,Array,7,0,0,0,22,1
1,0,16,0,0,0,/videos/330839928,"Low Strung S. 1, Ep. 1 #ShervDay",974,2019-04-16T18:19:17+00:00,Array,1,0,0,0,974,0
1,0,20,0,0,0,/videos/316666076,"The Hoodoisie - Episode 5",1830,2019-02-11T23:17:42+00:00,Array,1,99,1822,1822,1831,1
1,0,7,0,0,0,/videos/257306519,"Open TV Presents: ambivert, with audio description",1021,2018-02-24T23:13:25+00:00,Array,2,0,0,0,1021,1
1,0,82,0,0,0,/videos/177571136,"Been T/Here: Art is Essential",943,2016-08-04T15:36:07+00:00,Array,23,29,278,278,944,1
1,0,16,0,0,0,/videos/179804458,"#2QIK: Roy Kinsey & MSMRJR (Part One)",736,2016-08-22T19:48:20+00:00,Array,1,62,460,460,736,1
1,0,18,0,0,0,/videos/330837094,"Low Strung S. 1, Ep. 2 Side of Chilaquiles",658,2019-04-16T18:06:24+00:00,Array,2,97,644,644,659,1
1,0,4,0,0,0,/videos/179706411,"#2QIK: Ricardo Gamboa &  James T. Green (Part Two)",508,2016-08-22T03:27:09+00:00,Array,2,0,0,0,508,1
1,0,2,0,0,0,/videos/160749794,"/Shift/ -- A Fundraiser for Honey Pot Performance",263,2016-03-29T14:37:47+00:00,Array,1,0,0,0,263,1
1,0,14,0,0,0,/videos/195901514,"Lipstick City Premiere -- Open TV Community",103,2016-12-16T03:07:45+00:00,Array,4,77,81,81,104,1
1,0,16,0,0,0,/videos/331083166,"Kings and Queens - Trailer",49,2019-04-17T19:57:35+00:00,Array,1,0,0,0,49,1
1,0,7,0,0,0,/videos/179804836,"#2QIK: Roy Kinsey & MSMRJR (Part Two)",667,2016-08-22T19:51:20+00:00,Array,3,0,5,5,668,1
1,0,39,1,0,0,/videos/192070927,"Saya Naomi - The Artists of Nupita Obama",525,2016-11-18T03:05:10+00:00,Array,19,99,525,525,526,1
1,0,11,1,0,0,/videos/337911085,"For Your Emmy Consideration: DAMAGED GOODS & THE T",60,2019-05-23T01:57:31+00:00,Array,1,0,0,0,60,1
1,0,9,0,0,0,/videos/225914531,"Two Queens in a Kitchen, Season 2 -- Rashaad & Nathaniel",1522,2017-07-17T21:53:38+00:00,Array,6,0,0,0,1522,1
1,0,64,0,0,0,/videos/221615090,"Open TV Presents - Triggers by Kai M. Green",765,2017-06-14T16:50:10+00:00,Array,20,5,45,45,766,1
1,0,20,0,0,0,/videos/316665656,"The Hoodoisie - Episode 6",2155,2019-02-11T23:14:49+00:00,Array,1,99,2138,2138,2155,1
1,0,16,0,0,0,/videos/340609797,"Behind the Scenes of Night Night: Bright Lady",51,2019-06-06T08:04:59+00:00,Array,2,0,0,0,51,1
1,0,13,0,0,0,/videos/136577953,"Introducing Althea of #Futurewomen",107,2015-08-18T03:58:39+00:00,Array,4,18,20,20,108,1
1,0,18,0,0,0,/videos/132485814,"Open TV Presents: Nupita Obama Creates Vogua Trailer",47,2015-07-02T22:30:04+00:00,Array,9,0,0,0,48,1
1,0,8,1,0,0,/videos/218707432,"You Should Know This By Now -- JOSHUA CHANG",27,2017-05-23T22:45:52+00:00,Array,2,0,0,0,27,1
1,0,20,1,0,0,/videos/218801376,"You Should Know This By Now -- ZAHRA NOORBAKSH",43,2017-05-24T14:51:30+00:00,Array,4,0,0,0,44,1
1,0,27,0,0,0,/videos/404206259,"OTV Tonight Rough",5103,2020-04-05T05:14:47+00:00,Array,5,0,4,4,5104,1
1,0,2,0,0,0,/videos/397125461,"THANDO - ROUGH CUT_PART TWO",1185,2020-03-12T07:52:51+00:00,Array,1,4,53,53,1185,1
1,0,2,0,0,0,/videos/397125745,"THANDO - ROUGH CUT_PARTH THREE",1216,2020-03-12T07:55:51+00:00,Array,1,90,1103,1103,1216,1
1,3,9,0,0,0,/videos/130134667,"Introducing Open TV (beta) at TEDx Northwestern",1039,2015-06-08T19:28:36+00:00,Array,1,0,0,0,1040,0
1,0,9,1,0,0,/videos/218804291,"You Should Know This By Now -- PRINCE GOMOLVILAS",29,2017-05-24T15:08:52+00:00,Array,2,0,0,0,29,1
1,0,20,0,0,0,/videos/280274916,"Symbiotic Episode 5",286,2018-07-16T22:38:24+00:00,Array,9,1,3,3,287,1
1,0,14,0,0,0,/videos/209984312,"Open TV Presents - Inertia",1449,2017-03-24T22:16:42+00:00,Array,2,2,40,40,1450,1
1,0,22,0,0,0,/videos/208941813,"Open TV Tonight at the Museum of Contemporary Art Chicago",941,2017-03-18T06:05:39+00:00,Array,10,4,47,47,942,0
0,0,20,0,0,0,/videos/280277039,"Symbiotic Episode 3",286,2018-07-16T22:58:03+00:00,Array,9,0,0,0,0,0
0,0,3,0,0,0,/videos/179706932,"#2QIK: Sam Bailey  &  Kiam Marcelo Junio (Part Two)",667,2016-08-22T03:33:51+00:00,Array,1,0,0,0,0,0
0,0,15,0,0,0,/videos/330830526,"Low Strung S.1, Ep. 5 Tuesday Night",643,2019-04-16T17:35:50+00:00,Array,2,0,0,0,0,0
0,0,1,0,0,0,/videos/294294460,"GOOD ENOUGH - CHAPTER TWO: VAUGHN",556,2018-10-10T05:37:25+00:00,Array,1,0,0,0,0,0
0,0,34,0,0,0,/videos/328310587,"OTV Brave Trailer - Cycle 4 2019",122,2019-04-03T23:52:37+00:00,Array,8,0,0,0,0,0
0,0,13,0,0,0,/videos/340609843,"Behind the Scenes of Night Night: Inside the Meth Den",59,2019-06-06T08:05:27+00:00,Array,0,0,0,0,0,0
0,0,25,0,0,0,/videos/404800975,"OTV Tonight Poll Test",1039,2020-04-06T22:30:24+00:00,Array,3,0,0,0,0,0
0,0,9,0,0,0,/videos/280010329,"Darling Shear Ep 4",1035,2018-07-14T18:43:19+00:00,Array,1,0,0,0,0,0
0,0,1,0,0,0,/videos/298792957,"GOOD ENOUGH - CHAPTER ONE: SUNDAY SUPPER (PART ONE)",899,2018-11-04T00:34:38+00:00,Array,1,0,0,0,0,0
0,0,1,0,0,0,/videos/244731429,"Queer The Air - Pilot - Keon",216,2017-11-27T22:16:24+00:00,Array,1,0,0,0,0,0
0,0,12,0,0,0,/videos/331151942,"Open Television Tonight on Fox Good Day Chicago",246,2019-04-18T04:50:47+00:00,Array,1,0,0,0,0,0
0,0,11,0,0,0,/videos/331153616,"Right Swipe & FOBia on WCIU",252,2019-04-18T05:08:47+00:00,Array,0,0,0,0,0,0
0,0,13,0,0,0,/videos/304107882,P4LPSA_TEASER_V2,150,2018-12-03T10:12:18+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,/videos/306944891,"GOOD ENOUGH SESSION ONE: MAE, CURTIS & THYME",222,2018-12-18T02:22:14+00:00,Array,1,0,0,0,0,0
0,0,10,0,0,0,/videos/280014408,"Darling Shear Ep 2",1154,2018-07-14T19:44:32+00:00,Array,1,0,0,0,0,0
0,0,1,0,0,0,/videos/294276647,"GOOD ENOUGH - CHAPTER SIX: TRYSTAN",305,2018-10-10T02:22:39+00:00,Array,1,0,0,0,0,0
0,0,34,0,0,0,/videos/328316689,"OTV Unapologetic Trailer - Cycle 4 2019",132,2019-04-04T00:41:18+00:00,Array,8,0,0,0,0,0
0,0,19,0,0,0,/videos/318296210,"Culture of Health Video Application_Elijah McKinnon_2019",180,2019-02-19T20:29:29+00:00,Array,0,0,0,0,0,0
0,0,2,0,0,0,/videos/204225851,"2QIK Teaser",42,2017-02-15T18:27:15+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,/videos/217317637,"Inside ""Geeta's Guide To Moving On",271,2017-05-13T18:41:24+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,/videos/294303500,"GOOD ENOUGH - CHAPTER SEVEN: MATEO",436,2018-10-10T07:08:22+00:00,Array,1,0,0,0,0,0
0,0,9,0,0,0,/videos/210681563,"Open TV Presents - The Furies Episode 1 - Gemma",172,2017-03-29T22:12:56+00:00,Array,2,0,0,0,0,0
0,0,2,0,0,0,/videos/213151076,"Movement Matters - Trailer",60,2017-04-13T21:30:02+00:00,Array,0,0,0,0,0,0
0,0,3,0,0,0,/videos/210658882,"Open TV Presents - The Furies Episode 3 - Sydney",151,2017-03-29T19:34:04+00:00,Array,1,0,0,0,0,0
0,0,3,0,0,0,/videos/210655354,"Open TV Presents - The Furies Episode 4 - Hannah",143,2017-03-29T19:11:22+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/279880642,"Darling Shear Ep 6",1309,2018-07-13T16:40:01+00:00,Array,1,0,0,0,0,0
0,0,9,0,0,0,/videos/280013191,"Darling Shear Ep 3",1035,2018-07-14T19:24:35+00:00,Array,1,0,0,0,0,0
0,0,1,0,0,0,/videos/307169169,"GOOD ENOUGH SESSION TWO: RAHEEMA & VAUGHN",199,2018-12-19T01:09:16+00:00,Array,1,0,0,0,0,0
0,0,9,0,0,0,/videos/135381918,"Introducing Wonder of #Futurewomen",83,2015-08-04T17:50:40+00:00,Array,4,0,0,0,0,0
0,0,1,0,0,0,/videos/307173432,"GOOD ENOUGH SESSION THREE: GIA & DARLING",190,2018-12-19T01:49:28+00:00,Array,1,0,0,0,0,0
0,0,4,0,0,0,/videos/273989194,"Sur La Nuit",734,2018-06-07T23:07:30+00:00,Array,0,0,0,0,0,0
0,0,9,0,0,0,/videos/160678130,"On The Verge --  Trailer -- Open TV Community",35,2016-03-29T00:34:12+00:00,Array,6,0,0,0,0,0
0,0,6,0,0,0,/videos/160674297,"On The Verge -- By Paige Cunningham Caldarella & Jessica King",658,2016-03-28T23:47:44+00:00,Array,2,0,0,0,0,0
0,0,3,0,0,0,/videos/265078805,"Hair Story Pilot Concept (Raw Sound)",1147,2018-04-16T23:19:07+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,,0,0,0,0,0,0
0,0,25,0,0,0,/videos/404217328,"Conspirach or nah with titles",302,2020-04-05T06:42:30+00:00,Array,3,0,0,0,0,0
0,0,1,0,0,0,/videos/294284555,"GOOD ENOUGH - CHAPTER FOUR: CURTIS",312,2018-10-10T03:47:20+00:00,Array,1,0,0,0,0,0
0,0,10,0,0,0,/videos/280273946,"Symbiotic Episode 6",351,2018-07-16T22:28:42+00:00,Array,0,0,0,0,0,0
0,0,14,0,0,0,/videos/351437091,"Sex Is A God Thing",1170,2019-08-01T16:48:43+00:00,Array,0,0,0,0,0,0
0,0,6,0,0,0,/videos/256148380,"BSAYF by Roy Kinsey Teaser",51,2018-02-16T21:59:51+00:00,Array,0,0,0,0,0,0
0,0,4,0,0,0,/videos/9768044,"FAME: Kade Style (Anniversary Cut!)",627,2010-02-26T21:33:50+00:00,Array,0,0,0,0,0,0
0,0,1,0,0,0,/videos/186488605,"Reunion Photos",128,2016-10-11T21:43:22+00:00,Array,0,0,0,0,0,0
0,0,23,0,0,0,/videos/238458996,"Black Melodies - Sam Trump",319,2017-10-16T19:08:07+00:00,Array,13,0,0,0,0,0
0,0,2,0,0,0,/videos/149806393,"Introducing the Chicago Home Theater Festival 2015",626,2015-12-22T21:16:50+00:00,Array,0,0,0,0,0,0
0,0,3,0,0,0,/videos/179705250,"#2QIK: Ricardo Gamboa &  James T. Green (Part One)",612,2016-08-22T03:08:34+00:00,Array,2,0,0,0,0,0
0,0,6,0,0,0,/videos/179704860,"#2QIK: Cqqchifruit & Darling Shear (Part One)",276,2016-08-22T03:02:25+00:00,Array,3,0,0,0,0,0
0,0,5,0,0,0,/videos/145222124,"Two Queens in Kitchen - Teaser One",16,2015-11-10T02:06:53+00:00,Array,1,0,0,0,0,0
0,0,2,0,0,0,/videos/11565721,"MEET - Episode Two - LEE 9AM",216,2010-05-07T22:19:26+00:00,Array,0,0,0,0,0,0
0,0,3,0,0,0,/videos/126751017,"Teaser -- Futurewomen, an alternate reality series by Honey Pot Performance",47,2015-05-03T21:57:12+00:00,Array,1,0,0,0,0,0
0,0,20,0,0,0,/videos/318880971,"Brand New Boy by Brandon Markell Holmes",241,2019-02-21T22:05:09+00:00,Array,2,0,0,0,0,0
0,0,13,0,0,0,/videos/330832641,"Low Strung S. 1, Ep. 4 Halloween",651,2019-04-16T17:46:13+00:00,Array,0,0,0,0,0,0
0,0,3,0,0,0,/videos/179705167,"#2QIK: Cqqchifruit & Darling Shear (Part Two)",309,2016-08-22T03:07:25+00:00,Array,1,0,0,0,0,0
0,0,1,0,0,0,/videos/294288048,"GOOD ENOUGH - CHAPTER THREE: RAHEEMA",524,2018-10-10T04:25:26+00:00,Array,1,0,0,0,0,0
0,0,5,0,0,0,/videos/210681389,"Open TV Presents - The Furies Episode 2 - Dani",141,2017-03-29T22:11:29+00:00,Array,1,0,0,0,0,0
0,0,17,0,0,0,/videos/280277213,"Symbiotic Episode 2",357,2018-07-16T22:59:37+00:00,Array,7,0,0,0,0,0
0,0,9,0,0,0,/videos/279891199,"Darling Shear Ep 5",944,2018-07-13T17:45:32+00:00,Array,2,0,0,0,0,0
0,0,33,0,0,0,/videos/404428341,"OTV Tonight 2020",5089,2020-04-06T00:16:51+00:00,Array,3,0,0,0,0,0
0,0,5,0,0,0,/videos/341835056,"Conspiracy Theorist",1003,2019-06-12T16:19:38+00:00,Array,0,0,0,0,0,0
0,0,129,0,0,0,/videos/336175547,"Why Intersectional TV Matters and How Artists Can Break In",252,2019-05-14T18:47:21+00:00,Array,36,0,0,0,0,0
0,0,1,0,0,0,/videos/294280394,"GOOD ENOUGH - CHAPTER FIVE: GIA",357,2018-10-10T03:01:02+00:00,Array,1,0,0,0,0,0
0,0,8,0,0,0,/videos/274006286,"The Roach is Coming",923,2018-06-08T01:54:00+00:00,Array,0,0,0,0,0,0
0,0,13,0,0,0,/videos/179706662,"#2QIK: Sam Bailey  &  Kiam Marcelo Junio (Part One)",258,2016-08-22T03:30:27+00:00,Array,1,0,0,0,0,0
0,0,14,0,0,0,/videos/340609735,"Behind the Scenes of Night Night: Khep in Gray",57,2019-06-06T08:04:22+00:00,Array,0,0,0,0,0,0
0,0,10,0,0,0,/videos/327576881,"The Hoodosie - Episode 9",1839,2019-03-31T17:09:13+00:00,Array,0,0,0,0,0,0
0,0,13,0,0,0,/videos/175566185,"The Basic Tea on Brujos",282,2016-07-20T15:44:38+00:00,Array,0,0,0,0,0,0
0,0,8,0,0,0,/videos/136578747,"Introducing Isis of #Futurewomen",263,2015-08-18T04:14:52+00:00,Array,2,0,0,0,0,0
0,0,6,0,0,0,/videos/25944002,"Michaela Angela Davis on Race and Fashion: ""Color is a Distraction""",230,2011-07-03T22:21:57+00:00,Array,3,0,0,0,0,0
0,0,1,0,0,0,/videos/25696666,"Caroline Weber on Daphne Guinness, Marie Antoinette and the Peril of the Living Mannequin",2070,2011-06-28T03:17:50+00:00,Array,0,0,0,0,0,0
0,0,2,0,0,0,/videos/11565788,"MEET - Episode Three - JORDAN 10AM",218,2010-05-07T22:22:54+00:00,Array,0,0,0,0,0,0
0,0,2,0,0,0,/videos/106302225,"stargayzer at north door 4",33,2014-09-16T17:08:17+00:00,Array,0,0,0,0,0,0
0,0,4,0,0,0,/videos/106302223,"stargayzer at north door",34,2014-09-16T17:08:17+00:00,Array,1,0,0,0,0,0
0,0,4,0,0,0,/videos/28078430,"Philadelphia Voices of Pride",129,2011-08-23T21:42:52+00:00,Array,2,0,0,0,0,0
0,0,20,0,0,0,/videos/280275784,"Symbiotic Episode 4",421,2018-07-16T22:46:19+00:00,Array,8,0,0,0,0,0
0,0,1,0,0,0,/videos/307186941,"GOOD ENOUGH SESSION FOUR: MATEO & TRYSTAN",182,2018-12-19T03:57:54+00:00,Array,1,0,0,0,0,0
0,0,8,0,0,0,/videos/225918073,"Two Queens in a Kitchen, Season 2 -- Oli & Felicia",1626,2017-07-17T22:23:25+00:00,Array,2,0,0,0,0,0
0,0,2,0,0,0,/videos/11565555,"MEET - Episode One - JORDAN 9AM",235,2010-05-07T22:11:34+00:00,Array,0,0,0,0,0,0
