"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,1,0,kosmonauttihai.tumblr.com,,0,0,0,0,0,0
0,0,11,0,kitschmix.com,,2,0,0,0,0,0
0,0,2,0,kingsandqueenspilot.com,,0,0,0,0,0,0
0,0,1,0,dev.bet.com,,0,0,0,0,0,0
0,0,2,0,decurions25.rssing.com,,0,0,0,0,0,0
0,0,3,0,kiammarcelo-junio-jag8.squarespace.com,,0,0,0,0,0,0
0,0,3,0,decider.com,,0,0,0,0,0,0
0,0,7,0,khafra.squarespace.com,,0,0,0,0,0,0
0,0,32,0,khafra.co,,11,0,0,0,0,0
0,0,7,0,khadijahwhite.com,,3,0,0,0,0,0
0,0,1,0,kanyetothe.com,,1,0,0,0,0,0
0,0,8,0,kalamu.com,,1,0,0,0,0,0
0,0,52,0,tvisual.org,,2,0,0,0,0,0
0,0,7,0,danielkisslinger.com,,1,0,0,0,0,0
0,0,2,0,joeldsiegel.com,,0,0,0,0,0,0
0,0,3,0,jessica-king-kd99.squarespace.com,,0,0,0,0,0,0
0,0,4,0,jeffhadick.com,,3,0,0,0,0,0
0,0,30,0,jasonculver.net,,10,0,0,0,0,0
0,0,3,0,thewtchlst.com,,0,0,0,0,0,0
0,0,1,0,itechnetwork.org,,0,0,0,0,0,0
0,0,10,0,theoldreader.com,,0,0,0,0,0,0
0,0,248,0,thesecuritysentinel.es,,0,0,0,0,0,0
0,0,1,0,intl.startrek.com,,1,0,0,0,0,0
0,0,129,0,criticalracedigitalstudies.com,,49,0,0,0,0,0
0,0,8,0,inerd4u.com,,1,0,0,0,0,0
0,0,6,0,covealpa.com,,1,0,0,0,0,0
0,0,3,0,colorlines.com,,0,0,0,0,0,0
0,0,1,0,ilove.sergeybreeze.ru,,0,0,0,0,0,0
0,0,1,0,coffeebarspodcast.com,,0,0,0,0,0,0
0,0,1,0,ihehrb.cf,,0,0,0,0,0,0
0,0,1,0,huffpost.com,,0,0,0,0,0,0
0,0,3,0,huckmag.com,,0,0,0,0,0,0
0,0,1,0,hornet.com,,0,0,0,0,0,0
0,0,3,0,chrisdale.org,,0,0,0,0,0,0
0,0,15,0,homofomo.org,,1,0,0,0,0,0
0,0,5,0,hkdproductions.com,,0,0,0,0,0,0
0,0,2,0,heyfranhey.com,,1,0,0,0,0,0
0,0,66,0,hellobeautiful.com,,15,0,0,0,0,0
0,0,23,0,chicagoreader.com,,4,0,0,0,0,0
0,0,3,0,chicagoist.com,,2,0,0,0,0,0
0,0,3,0,harp-jaguar-5b8e.squarespace.com,,1,0,0,0,0,0
0,0,1,0,hailley-fargo.squarespace.com,,0,0,0,0,0,0
0,0,2,0,grizzlykiki.com,,0,0,0,0,0,0
0,0,2,0,gozamos.com,,0,0,0,0,0,0
0,0,1,0,gothhabiba.tumblr.com,,1,0,0,0,0,0
0,0,105,0,google.com,,2,0,0,0,0,0
0,0,2,0,good-university.com,,0,0,0,0,0,0
0,0,8,0,gomag.com,,2,0,0,0,0,0
0,0,1,0,vidoops.com,,0,0,0,0,0,0
0,0,1,0,reclaimingasia.tumblr.com,,0,0,0,0,0,0
0,0,2,0,deadline-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,recantoadormecido.com.br,,0,0,0,0,0,0
0,0,2,0,glaad946.rssing.com,,2,0,0,0,0,0
0,0,17,0,glaad.org,,4,0,0,0,0,0
0,0,8,0,staceypoole.co.uk,,0,0,0,0,0,0
0,0,4,0,staffmeup.com,,1,0,0,0,0,0
0,0,2,0,apa.nyu.edu,,1,0,0,0,0,0
0,0,3,0,thelightleaks.com,,0,0,0,0,0,0
0,0,7,0,gawker.com,,0,0,0,0,0,0
0,0,1,0,reelchicago2.rssing.com,,0,0,0,0,0,0
0,0,1,0,reid-price-5jar.squarespace.com,,0,0,0,0,0,0
0,0,1,0,ftp.kinogo.fr,,0,0,0,0,0,0
0,0,3,0,sonideni.tumblr.com,,2,0,0,0,0,0
0,0,2,0,rave.aula.education,,0,0,0,0,0,0
0,0,1,0,rightmold.tumblr.com,,0,0,0,0,0,0
0,0,4,0,stareable.com,,1,0,0,0,0,0
0,0,4,0,wearyourvoicemag.com,,1,0,0,0,0,0
0,0,1,0,remezclab.tumblr.com,,0,0,0,0,0,0
0,0,1,0,static.courrierinternational.com,,0,0,0,0,0,0
0,0,33,0,tabletennisdailyacademy.com,,0,0,0,0,0,0
0,0,4,0,cms.intomore.com,,0,0,0,0,0,0
0,0,3,0,roykinsey.com,,0,0,0,0,0,0
0,0,1,0,villancyis.cf,,0,0,0,0,0,0
0,0,1,0,feministing.com,,0,0,0,0,0,0
0,0,1,0,goldpointstudio.squarespace.com,,1,0,0,0,0,0
0,0,1,0,ryan-thiel-z4zb.squarespace.com,,0,0,0,0,0,0
0,0,3,0,thelittledrunkapple.tumblr.com,,0,0,0,0,0,0
0,0,2,0,stage.bet.com,,0,0,0,0,0,0
0,0,29,0,tradeproacademy.com,,0,0,0,0,0,0
0,0,17,0,gofundme.com,,5,0,0,0,0,0
0,0,3,0,scandalshack.com,,0,0,0,0,0,0
0,0,23,0,ellesgirls.skyrock.com,,2,0,0,0,0,0
0,0,1,0,scoatgape.tumblr.com,,1,0,0,0,0,0
0,0,24,0,shadowandact.com,,3,0,0,0,0,0
0,0,107,0,vimvic.cz,,0,0,0,0,0,0
0,0,2,0,yandex.ru,,1,0,0,0,0,0
0,0,5,0,www-autostraddle-com.cdn.ampproject.org,,2,0,0,0,0,0
0,0,23,0,weareotv.tumblr.com,,1,0,0,0,0,0
0,0,3,0,tv-avclub-com.cdn.ampproject.org,,2,0,0,0,0,0
0,0,13,0,wmagazine.com,,3,0,0,0,0,0
0,0,9,0,seemoremelanin.com,,0,0,0,0,0,0
0,0,8,0,seedsseries.tumblr.com,,0,0,0,0,0,0
0,0,2,0,test.wirtualnemedia.pl,,1,0,0,0,0,0
0,0,2,0,themuse-jezebel-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,tracking-board.com,,0,0,0,0,0,0
0,0,3,0,splinternews.com,,0,0,0,0,0,0
0,0,1,0,thecrowdfundingcenter.com,,0,0,0,0,0,0
0,0,1,0,tradersumo.com,,0,0,0,0,0,0
0,0,5,0,cgiii.andersoncutler.com,,1,0,0,0,0,0
0,0,4,0,shinyblackthings.tumblr.com,,1,0,0,0,0,0
0,0,8,0,sinequanonsalons.com,,0,0,0,0,0,0
0,0,22,0,tieronetrading.com,,0,0,0,0,0,0
0,0,1,0,sixtwentysevenblog.com,,0,0,0,0,0,0
0,0,2,0,theidentityofshe.com,,0,0,0,0,0,0
0,0,1,0,skindeepmag.com,,0,0,0,0,0,0
0,0,3,0,www-buzzfeed-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,6,0,tv.avclub.com,,3,0,0,0,0,0
0,0,7,0,updateordie.com,,2,0,0,0,0,0
0,0,4,0,cgiii.com,,1,0,0,0,0,0
0,0,1,0,seriepolis.com,,0,0,0,0,0,0
0,0,3,0,sectionii.com,,0,0,0,0,0,0
0,0,1,0,glappitnova.com,,0,0,0,0,0,0
0,0,3,0,cassiuslife-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,105,0,cassieahiers.com,,6,0,0,0,0,0
0,0,1,0,batsirayizesaguli.wixsite.com,,1,0,0,0,0,0
0,0,220,0,campus-eadic.com,,0,0,0,0,0,0
0,0,2,0,caffling56.rssing.com,,1,0,0,0,0,0
0,0,1,0,ca.startrek.com,,0,0,0,0,0,0
0,0,26,0,buzzfeed.com,,5,0,0,0,0,0
0,0,2,0,floodmagazine.com,,0,0,0,0,0,0
0,0,3,0,bustle.com,,2,0,0,0,0,0
0,0,4,0,browngirlswebseries.tumblr.com,,0,0,0,0,0,0
0,0,3,0,atrl.net,,0,0,0,0,0,0
0,0,45,0,browngirlmagazine.com,,5,0,0,0,0,0
0,0,64,0,brightestyoungthings.com,,5,0,0,0,0,0
0,0,10,0,bricartsmedia.org,,5,0,0,0,0,0
0,0,1,0,brandonmarkell.com,,0,0,0,0,0,0
0,0,3,0,editmedia.org,,1,0,0,0,0,0
0,0,4,0,boldlatina.com,,0,0,0,0,0,0
0,0,20,0,bluestockingsmag.com,,6,0,0,0,0,0
0,0,2,0,blogs.colum.edu,,0,0,0,0,0,0
0,0,1,0,blogger.com,,0,0,0,0,0,0
0,0,12,0,app.alex-fischer-duesseldorf.de,,0,0,0,0,0,0
0,0,5,0,blog.ajchristian.org,,0,0,0,0,0,0
0,0,1,0,blackwomensjournal.com,,0,0,0,0,0,0
0,0,1,0,creamerdesigns.com,,0,0,0,0,0,0
0,0,2,0,anomenface.wordpress.com,,0,0,0,0,0,0
0,0,7,0,andrealanperez.com,,3,0,0,0,0,0
0,0,26,0,billboard.com,,9,0,0,0,0,0
0,0,2,0,beverlytoegoldv.tumblr.com,,0,0,0,0,0,0
0,0,8,0,bet.com,,1,0,0,0,0,0
0,0,5,0,bennington.populiweb.com,,1,0,0,0,0,0
0,0,2,0,beautifulhabit.tumblr.com,,1,0,0,0,0,0
0,0,3,0,spark.adobe.com,,2,0,0,0,0,0
0,0,167,0,gerchik.ru,,0,0,0,0,0,0
0,0,1,0,backstage.com,,1,0,0,0,0,0
0,0,4,0,refinery29.com,,1,0,0,0,0,0
0,0,7,0,themarysue.com,,0,0,0,0,0,0
0,0,1,0,www-chicagotribune-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,1,0,ulxlyart.gq,,0,0,0,0,0,0
0,0,5,0,samanthaleesings.wordpress.com,,0,0,0,0,0,0
0,0,3,0,secondcity.instructure.com,,0,0,0,0,0,0
0,0,4,0,www-refinery29-com.cdn.ampproject.org,,2,0,0,0,0,0
0,0,45,0,tumbral.com,,1,0,0,0,0,0
0,0,15,0,theartssection.org,,3,0,0,0,0,0
0,0,4,0,www-wmagazine-com.cdn.ampproject.org,,2,0,0,0,0,0
0,0,2,0,sun-sentinel.com,,0,0,0,0,0,0
0,0,7,0,sixtyinchesfromcenter.org,,1,0,0,0,0,0
0,0,3,0,amazedmag.de,,2,0,0,0,0,0
0,0,2,0,absurdlakefront.tumblr.com,,1,0,0,0,0,0
0,0,50,0,a11y_page_service.siteimprove.com,,7,0,0,0,0,0
0,0,35,0,ajlinks.com,,7,0,0,0,0,0
0,0,17,0,123sonography.com,,0,0,0,0,0,0
0,0,3,0,afterellen.com,,0,0,0,0,0,0
0,0,1,0,6185720683351744953_5025bb40af16cdb3fa305eb742cec9ac1a79d99b.blogspot.com,,0,0,0,0,0,0
0,0,12,0,advocate.com,,4,0,0,0,0,0
0,0,29,0,vamstudio.net,,12,0,0,0,0,0
0,0,6,0,estheticlens.com,,0,0,0,0,0,0
0,0,12,0,theaerogram.com,,2,0,0,0,0,0
0,0,61,0,3arts.org,,2,0,0,0,0,0
0,0,1,0,138138fa.com,,0,0,0,0,0,0
"
",,,,,,,,,,,
